accident_id,date,time,day_of_week,is_weekend,hour,location_name,latitude,longitude,elevation_m,vehicle_type,num_vehicles,accident_type,driver_age,driver_gender,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,weather_condition,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,pressure_hpa,road_curvature,road_slope_deg,surface_condition,severity,injuries,fatalities,risk_score,reporting_officer,terrain,is_wet_road,risk_probability,description,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,month,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_cat,wx_rain_3day,wx_pressure_drop
KDG-0367,2025-08-10,18:50:00,Sunday,1,18,Mawanella Area,7.2533,80.4611,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,6,SLP-1366,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,28.7,23.3,33.7,0.0,17.5,1011.1,8,10.4,0,0,none,0.0,0.0
KDG-0368,2025-08-10,18:50:00,Sunday,1,18,Mawanella Area,7.2488,80.446,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,5,SLP-1367,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,28.7,23.3,33.7,0.0,17.5,1011.1,8,10.4,0,0,none,0.0,0.0
KDG-0369,2025-08-18,21:40:00,Monday,0,21,Pahala Kadugannawa (Lower Pass),7.2535,80.4921,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,7,SLP-1368,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),28.0,22.1,32.6,1.1,18.4,1010.2,8,10.5,1,0,light,1.1,-0.9
KDG-0370,2025-08-18,19:40:00,Monday,0,19,Mawanella Area,7.25,80.442,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1369,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,28.0,22.1,32.6,1.1,18.4,1010.2,8,10.5,1,0,light,2.2,0.0
KDG-0373,2025-08-30,9:10:00,Saturday,1,9,Hingula / Ganethenna,7.2531,80.4753,520,van,1,overtaking,34,male,10,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1372,Moderate Bends / Slope,0,0.4,Van involved in Overtaking incident at Hingula / Ganethenna,25.4,22.8,30.3,4.4,19.8,1011.3,8,7.5,1,0,light,9.9,1.1
KDG-0371,2025-08-30,15:30:00,Saturday,1,15,Upper Kadugannawa Pass,7.2515,80.51,620,bus,1,brake_failure,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1370,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Brake Failure incident at Upper Kadugannawa Pass,25.4,22.8,30.3,4.4,19.8,1011.3,8,7.5,1,0,light,13.2,0.0
KDG-0372,2025-08-30,9:10:00,Saturday,1,9,Hingula / Ganethenna,7.2531,80.4745,520,van,1,overtaking,34,male,10,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1371,Moderate Bends / Slope,0,0.4,Van involved in Overtaking incident at Hingula / Ganethenna,25.4,22.8,30.3,4.4,19.8,1011.3,8,7.5,1,0,light,6.6,0.0
KDG-0374,2025-09-01,7:55:00,Monday,0,7,Mawanella Area,7.2505,80.4415,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1373,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,26.0,23.5,31.3,4.4,20.2,1008.6,9,7.8,1,0,light,13.2,-2.7
KDG-0375,2025-09-02,7:50:00,Tuesday,0,7,Pahala Kadugannawa (Lower Pass),7.254,80.4915,560,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1374,Steep Winding Road,1,0.66,Three-Wheeler involved in Slipped incident at Pahala Kadugannawa (Lower Pass),27.2,23.8,32.2,0.7,19.8,1008.4,9,8.4,0,0,light,9.5,-0.2
KDG-0376,2025-09-14,15:30:00,Sunday,1,15,Mawanella Area,7.251,80.441,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1375,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,26.3,24.1,29.6,1.7,16.2,1010.5,9,5.5,1,0,light,6.8,2.1
KDG-0377,2025-09-15,15:30:00,Monday,0,15,Pahala Kadugannawa (Lower Pass),7.2544,80.4908,560,bus,1,overtaking,43,male,16,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1376,Steep Winding Road,0,0.44,Bus involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),26.0,23.7,30.7,7.6,16.7,1010.2,9,7.0,1,1,heavy,10.0,-0.3
KDG-0378,2025-09-15,20:45:00,Monday,0,20,Upper Kadugannawa Pass,7.251,80.5095,620,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,low,0,0,7,SLP-1377,Hairpin Bends / Steep Gradient,1,0.72,Car involved in Slipped incident at Upper Kadugannawa Pass,26.0,23.7,30.7,7.6,16.7,1010.2,9,7.0,1,1,heavy,16.9,0.0
KDG-0379,2025-09-20,9:10:00,Saturday,1,9,Pahala Kadugannawa (Lower Pass),7.2543,80.4898,560,van,1,overtaking,34,male,10,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1378,Steep Winding Road,0,0.44,Van involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),26.3,23.4,30.7,1.1,17.6,1010.3,9,7.3,1,0,light,16.3,0.1
KDG-0380,2025-09-20,9:10:00,Saturday,1,9,Hingula / Ganethenna,7.2531,80.4753,520,van,1,overtaking,34,male,10,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1379,Moderate Bends / Slope,0,0.4,Van involved in Overtaking incident at Hingula / Ganethenna,26.3,23.4,30.7,1.1,17.6,1010.3,9,7.3,1,0,light,9.8,0.0
KDG-0381,2025-09-20,9:10:00,Saturday,1,9,Mawanella Area,7.2526,80.4606,470,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1380,Flat Urban / Town Center,1,0.48,Van involved in Slipped incident at Mawanella Area,26.3,23.4,30.7,1.1,17.6,1010.3,9,7.3,1,0,light,3.3,0.0
KDG-0382,2025-09-20,9:10:00,Saturday,1,9,Mawanella Area,7.2483,80.4455,470,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1381,Flat Urban / Town Center,1,0.48,Van involved in Slipped incident at Mawanella Area,26.3,23.4,30.7,1.1,17.6,1010.3,9,7.3,1,0,light,3.3,0.0
KDG-0383,2025-09-25,15:20:00,Thursday,0,15,Hingula / Ganethenna,7.2524,80.474,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1382,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,24.6,22.8,28.7,6.7,19.5,1009.8,9,5.9,1,1,heavy,8.9,-0.5
KDG-0384,2025-09-25,15:20:00,Thursday,0,15,Hingula / Ganethenna,7.2524,80.4748,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1383,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,24.6,22.8,28.7,6.7,19.5,1009.8,9,5.9,1,1,heavy,14.5,0.0
KDG-0385,2025-09-28,20:10:00,Sunday,1,20,Mawanella Area,7.2515,80.4405,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,5,SLP-1384,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,26.0,23.2,29.7,3.0,19.6,1010.6,9,6.5,1,0,light,16.4,0.8
KDG-0386,2025-10-01,19:15:00,Wednesday,0,19,Pahala Kadugannawa (Lower Pass),7.2545,80.4902,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1385,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),27.4,24.3,32.1,0.8,18.0,1008.4,10,7.8,0,0,light,10.5,-2.2
KDG-0387,2025-10-10,8:23:44,Friday,0,8,Upper Kadugannawa Pass,7.253818,80.51356,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1386,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,25.7,22.5,30.8,1.6,13.5,1011.1,10,8.3,1,0,light,4.0,2.7
KDG-0388,2025-10-10,8:45:00,Friday,0,8,Mawanella Area,7.252,80.44,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1387,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,25.7,22.5,30.8,1.6,13.5,1011.1,10,8.3,1,0,light,5.4,0.0
KDG-0389,2025-10-12,8:10:00,Sunday,1,8,Pahala Kadugannawa (Lower Pass),7.2542,80.4895,560,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,low,0,0,7,SLP-1388,Steep Winding Road,1,0.66,Van involved in Slipped incident at Pahala Kadugannawa (Lower Pass),26.9,22.2,34.1,3.8,8.2,1009.3,10,11.9,1,0,light,7.0,-1.8
KDG-0390,2025-10-15,19:15:00,Wednesday,0,19,Hingula / Ganethenna,7.2517,80.4735,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1389,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,30.9,-2.3
KDG-0391,2025-10-15,15:20:00,Wednesday,0,15,Pahala Kadugannawa (Lower Pass),7.2541,80.4893,560,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1390,Steep Winding Road,1,0.66,Three-Wheeler involved in Slipped incident at Pahala Kadugannawa (Lower Pass),24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,54.8,0.0
KDG-0392,2025-10-15,19:15:00,Wednesday,0,19,Hingula / Ganethenna,7.2517,80.4742,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1391,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,76.5,0.0
KDG-0393,2025-10-15,15:20:00,Wednesday,0,15,Hingula / Ganethenna,7.2524,80.4748,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1392,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,76.5,0.0
KDG-0394,2025-10-15,15:20:00,Wednesday,0,15,Mawanella Area,7.2519,80.4601,470,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1393,Flat Urban / Town Center,0,0.32,Motorcycle involved in Overtaking incident at Mawanella Area,24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,76.5,0.0
KDG-0395,2025-10-15,15:20:00,Wednesday,0,15,Mawanella Area,7.248,80.4449,470,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1394,Flat Urban / Town Center,0,0.32,Motorcycle involved in Overtaking incident at Mawanella Area,24.9,22.4,31.7,25.5,5.8,1007.0,10,9.3,1,1,heavy,76.5,0.0
KDG-0396,2025-10-20,8:15:00,Monday,0,8,Upper Kadugannawa Pass,7.2505,80.509,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1395,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,23.6,22.4,26.5,11.6,5.7,1007.3,10,4.1,1,1,heavy,62.6,0.3
KDG-0397,2025-10-22,17:20:00,Wednesday,0,17,Mawanella Area,7.2525,80.4395,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1396,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,24.0,22.2,28.4,9.6,16.6,1009.0,10,6.2,1,1,heavy,46.7,1.7
KDG-0398,2025-10-25,17:45:00,Saturday,1,17,Pahala Kadugannawa (Lower Pass),7.2535,80.4888,560,lorry,1,mechanical_error,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1397,Steep Winding Road,0,0.44,Lorry involved in Mechanical Error incident at Pahala Kadugannawa (Lower Pass),24.6,22.5,27.2,0.5,11.7,1010.2,10,4.7,0,0,none,21.7,1.2
KDG-0399,2025-11-02,17:28:44,Sunday,1,17,Upper Kadugannawa Pass,7.250422,80.510204,620,three-wheeler,1,excessive_speed,32,male,8,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1398,Hairpin Bends / Steep Gradient,0,0.72,Three-Wheeler involved in Excessive Speed incident at Upper Kadugannawa Pass,25.9,23.2,30.1,1.0,11.6,1012.8,11,6.9,0,0,light,11.1,2.6
KDG-0400,2025-11-05,20:20:00,Wednesday,0,20,Pahala Kadugannawa (Lower Pass),7.2528,80.488,560,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,high,2,1,4,SLP-1399,Steep Winding Road,0,0.44,Car involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),25.2,22.9,28.2,2.2,13.2,1010.8,11,5.3,1,0,light,3.7,-2.0
KDG-0401,2025-11-05,19:55:00,Wednesday,0,19,Mawanella Area,7.253,80.439,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1400,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,25.2,22.9,28.2,2.2,13.2,1010.8,11,5.3,1,0,light,5.4,0.0
KDG-0402,2025-11-12,17:50:00,Wednesday,0,17,Upper Kadugannawa Pass,7.2502,80.5085,620,pick-up,1,animal_crossing,35,male,10,50,50,0,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1401,Hairpin Bends / Steep Gradient,0,0.48,Pick-up involved in Animal Crossing incident at Upper Kadugannawa Pass,24.7,22.3,29.7,12.3,7.4,1011.5,11,7.4,1,1,heavy,16.7,0.7
KDG-0403,2025-11-18,7:30:00,Tuesday,0,7,Pahala Kadugannawa (Lower Pass),7.2518,80.4875,560,three-wheeler,1,excessive_speed,32,male,8,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,high,2,1,7,SLP-1402,Steep Winding Road,0,0.66,Three-Wheeler involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),23.6,22.1,27.4,35.1,5.6,1010.8,11,5.3,1,1,heavy,49.6,-0.7
KDG-0404,2025-11-18,7:15:00,Tuesday,0,7,Mawanella Area,7.2535,80.4385,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1403,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,23.6,22.1,27.4,35.1,5.6,1010.8,11,5.3,1,1,heavy,82.5,0.0
KDG-0405,2025-11-20,16:03:00,Thursday,0,16,Upper Kadugannawa Pass,7.252119,80.512683,620,bus,1,brake_failure,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,high,2,1,5,SLP-1404,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Brake Failure incident at Upper Kadugannawa Pass,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,79.4,0.7
KDG-0406,2025-11-20,18:50:00,Thursday,0,18,Hingula / Ganethenna,7.2508,80.473,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,6,SLP-1405,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,53.5,0.0
KDG-0407,2025-11-20,19:15:00,Thursday,0,19,Pahala Kadugannawa (Lower Pass),7.2535,80.4889,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,high,2,1,7,SLP-1406,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,27.6,0.0
KDG-0408,2025-11-20,18:50:00,Thursday,0,18,Hingula / Ganethenna,7.2508,80.4739,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,6,SLP-1407,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,27.6,0.0
KDG-0409,2025-11-20,19:15:00,Thursday,0,19,Hingula / Ganethenna,7.2517,80.4742,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1408,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,27.6,0.0
KDG-0410,2025-11-20,19:15:00,Thursday,0,19,Mawanella Area,7.2511,80.4595,470,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,5,SLP-1409,Flat Urban / Town Center,1,0.48,Car involved in Slipped incident at Mawanella Area,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,27.6,0.0
KDG-0411,2025-11-20,19:15:00,Thursday,0,19,Mawanella Area,7.2479,80.4444,470,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,5,SLP-1410,Flat Urban / Town Center,1,0.48,Car involved in Slipped incident at Mawanella Area,24.4,22.0,29.2,9.2,9.7,1011.5,11,7.2,1,1,heavy,27.6,0.0
KDG-0412,2025-12-02,16:10:00,Tuesday,0,16,Pahala Kadugannawa (Lower Pass),7.2508,80.487,560,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1411,Steep Winding Road,1,0.66,Bus involved in Slipped incident at Pahala Kadugannawa (Lower Pass),23.9,20.3,28.7,3.4,8.0,1010.8,12,8.4,1,0,light,21.8,-0.7
KDG-0413,2025-12-02,16:40:00,Tuesday,0,16,Mawanella Area,7.254,80.438,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1412,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,23.9,20.3,28.7,3.4,8.0,1010.8,12,8.4,1,0,light,16.0,0.0
KDG-0414,2025-12-05,19:10:00,Friday,0,19,Upper Kadugannawa Pass,7.2502,80.508,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1413,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,24.4,20.8,29.7,0.5,12.9,1012.0,12,8.9,0,0,none,7.3,1.2
KDG-0415,2025-12-10,18:50:00,Wednesday,0,18,Pahala Kadugannawa (Lower Pass),7.2529,80.4882,560,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1414,Steep Winding Road,0,0.44,Motorcycle involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),23.0,21.5,25.1,5.3,14.7,1011.4,12,3.6,1,1,heavy,15.9,-0.6
KDG-0416,2025-12-10,18:50:00,Wednesday,0,18,Hingula / Ganethenna,7.2508,80.4739,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,6,SLP-1415,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,23.0,21.5,25.1,5.3,14.7,1011.4,12,3.6,1,1,heavy,15.9,0.0
KDG-0417,2025-12-10,18:50:00,Wednesday,0,18,Mawanella Area,7.2504,80.459,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,5,SLP-1416,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,23.0,21.5,25.1,5.3,14.7,1011.4,12,3.6,1,1,heavy,11.1,0.0
KDG-0418,2025-12-10,18:50:00,Wednesday,0,18,Mawanella Area,7.2479,80.4439,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,5,SLP-1417,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,23.0,21.5,25.1,5.3,14.7,1011.4,12,3.6,1,1,heavy,9.2,0.0
KDG-0419,2025-12-15,18:50:00,Monday,0,18,Pahala Kadugannawa (Lower Pass),7.2498,80.4864,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,7,SLP-1418,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),24.3,21.7,28.1,0.6,15.9,1011.6,12,6.4,0,0,light,11.2,0.2
KDG-0420,2025-12-15,21:10:00,Monday,0,21,Mawanella Area,7.2545,80.4375,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,6,SLP-1419,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,24.3,21.7,28.1,0.6,15.9,1011.6,12,6.4,0,0,light,6.5,0.0
KDG-0421,2025-12-15,10:30:00,Monday,0,10,Hingula / Ganethenna,7.25,80.4725,520,three-wheeler,1,overtaking,32,male,8,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1420,Moderate Bends / Slope,0,0.4,Three-Wheeler involved in Overtaking incident at Hingula / Ganethenna,24.3,21.7,28.1,0.6,15.9,1011.6,12,6.4,0,0,light,1.8,0.0
KDG-0422,2025-12-15,2:30:00,Monday,0,2,Hingula / Ganethenna,7.25,80.4733,520,three-wheeler,1,overtaking,32,male,8,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1421,Moderate Bends / Slope,0,0.4,Three-Wheeler involved in Overtaking incident at Hingula / Ganethenna,24.3,21.7,28.1,0.6,15.9,1011.6,12,6.4,0,0,light,1.8,0.0
KDG-0423,2025-12-28,9:25:00,Sunday,1,9,Pahala Kadugannawa (Lower Pass),7.2488,80.4858,560,car,1,animal_crossing,36,male,11,50,50,0,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1422,Steep Winding Road,0,0.44,Car involved in Animal Crossing incident at Pahala Kadugannawa (Lower Pass),24.7,21.2,29.3,0.2,16.0,1011.6,12,8.1,0,0,none,1.4,0.0
KDG-0424,2025-12-28,8:50:00,Sunday,1,8,Mawanella Area,7.255,80.437,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1423,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,24.7,21.2,29.3,0.2,16.0,1011.6,12,8.1,0,0,none,1.0,0.0
KDG-0425,2026-01-05,7:15:00,Monday,0,7,Hingula / Ganethenna,7.2475,80.4845,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1424,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,25.4,23.6,27.7,1.7,17.1,1012.5,1,4.1,1,0,light,2.1,0.9
KDG-0426,2026-01-08,7:45:00,Thursday,0,7,Upper Kadugannawa Pass,7.2504,80.5075,620,three-wheeler,1,excessive_speed,32,male,8,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1425,Hairpin Bends / Steep Gradient,0,0.72,Three-Wheeler involved in Excessive Speed incident at Upper Kadugannawa Pass,23.9,22.8,25.5,1.0,14.4,1013.1,1,2.7,0,0,light,2.9,0.6
KDG-0427,2026-01-10,17:45:00,Saturday,1,17,Mawanella Area,7.2545,80.4365,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1426,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,24.7,23.5,26.1,4.8,9.2,1011.6,1,2.6,1,0,light,7.5,-1.5
